ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
112,1,1093,-81.36184216,-81.4863538742:-81.2373304367,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2308,Highlands,Florida,12,055,12055,102012,92.20000000,98786,89.30000000,79972,9263,471,1439,45,17157,5401,2195,48273,50513,4988,4858,4957,5211,4451,8612,8856,11709,13322,16367,11294,4161,51.50000000,49.70000000,53.20000000,42604,2.28000000,4963,7187,5501,16626,983,2668,28027,2.74000000,55386,12782,32830,9774,969.00000000,506.00000000,84007.00000000,282121.00000000,1106.38000000,2.89179818,3646034896.15625000,340384.75126863,-81.3618421550242,27.2926986745012
113,1,1094,-81.36184216,-81.4863538742:-81.2373304367,27.54033121,27.4165149401:27.6641474713,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2308,Highlands,Florida,12,055,12055,102012,92.20000000,98786,89.30000000,79972,9263,471,1439,45,17157,5401,2195,48273,50513,4988,4858,4957,5211,4451,8612,8856,11709,13322,16367,11294,4161,51.50000000,49.70000000,53.20000000,42604,2.28000000,4963,7187,5501,16626,983,2668,28027,2.74000000,55386,12782,32830,9774,969.00000000,506.00000000,84007.00000000,282121.00000000,1106.38000000,2.89179818,3646034896.15625000,340384.75126863,-81.3618421550242,27.5403312055529
114,1,1095,-81.36184216,-81.4863538742:-81.2373304367,27.78796374,27.6641474713:27.9117800025,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2320,Polk,Florida,12,105,12105,662431,329.40000000,602095,299.40000000,452854,88833,2706,9760,360,106532,32847,14735,295313,306782,38839,39316,39282,40847,36499,71248,73447,80077,74244,60758,35544,11994,39.80000000,38.60000000,41.00000000,227485,2.59000000,23284,30914,43953,72298,7154,20589,159323,3.05000000,281214,53729,160442,67043,2415.00000000,216.00000000,125095.00000000,145042.00000000,2011.18000000,3.78154987,6700732461.01367188,444348.53137665,-81.3618421550242,27.7879637366943
115,1,1096,-81.36184216,-81.4863538742:-81.2373304367,28.03559627,27.9117800025:28.1594125337,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.3618421550242,28.0355962683452
116,1,1097,-81.36184216,-81.4863538742:-81.2373304367,28.28322880,28.1594125337:28.4070450648,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.3618421550242,28.2832287990415
117,1,1098,-81.36184216,-81.4863538742:-81.2373304367,28.53086133,28.4070450648:28.654677596,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2326,Orange,Florida,12,095,12095,1332714,1328.20000000,1145956,1142.10000000,728795,238241,4532,56581,1266,308244,77216,39325,564326,581630,74185,73754,74975,88367,105821,177117,164468,162059,114291,62011,35392,13516,33.70000000,32.70000000,34.70000000,421847,2.64000000,50043,54789,88385,95101,13126,43903,273454,3.19000000,487839,65992,243950,177897,662.00000000,200.00000000,13790.00000000,395193.00000000,1003.37000000,2.82596616,3378189025.88281250,329193.04601973,-81.3618421550242,28.5308613305037
118,1,1099,-81.36184216,-81.4863538742:-81.2373304367,28.77849386,28.654677596:28.9023101272,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2327,Seminole,Florida,12,117,12117,457650,1326.00000000,422718,1224.80000000,330664,47107,1386,15692,258,72457,15421,12190,204799,217919,23363,25722,28998,30877,30888,54808,58859,67310,51216,27633,16146,6898,38.00000000,36.50000000,39.40000000,164706,2.55000000,17464,23199,36009,44014,4479,13981,110426,3.05000000,181307,16601,109499,55207,312.00000000,70.00000000,2419.00000000,88040.00000000,345.14000000,1.58475404,1166462408.50585938,185828.93611052,-81.3618421550242,28.7784938615871
119,1,1100,-81.36184216,-81.4863538742:-81.2373304367,29.02612639,28.9023101272:29.1499426584,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2353,Volusia,Florida,12,127,12127,528719,433.30000000,494593,405.40000000,408256,51791,1778,7567,204,55217,14487,10510,241715,252878,24337,24819,26923,31095,30798,50842,56611,74193,70686,53767,35872,14650,45.30000000,43.50000000,46.70000000,208236,2.31000000,26605,34834,30687,64711,5417,15076,130386,2.84000000,254226,45990,150443,57793,1363.00000000,78.00000000,23360.00000000,81802.00000000,1220.16000000,10.94850484,4150939512.52734375,1312050.22080348,-81.3618421550242,29.026126392505
120,1,1101,-81.36184216,-81.4863538742:-81.2373304367,29.27375892,29.1499426584:29.3975751896,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2343,Flagler,Florida,12,035,12035,108166,214.20000000,95696,189.50000000,78710,10884,267,2046,59,8251,1544,2186,46016,49680,4766,5153,5571,5572,3959,9011,10763,12671,14825,13593,7405,2407,47.50000000,46.20000000,48.60000000,39186,2.42000000,3638,5427,6565,15471,849,2741,27843,2.82000000,48595,9409,30020,9166,118.00000000,369.00000000,5455.00000000,143604.00000000,505.08000000,2.97631154,1731578843.90820313,357673.10316484,-81.3618421550242,29.2737589242642
121,1,1102,-81.36184216,-81.4863538742:-81.2373304367,29.52139146,29.3975751896:29.6452077207,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2343,Flagler,Florida,12,035,12035,108166,214.20000000,95696,189.50000000,78710,10884,267,2046,59,8251,1544,2186,46016,49680,4766,5153,5571,5572,3959,9011,10763,12671,14825,13593,7405,2407,47.50000000,46.20000000,48.60000000,39186,2.42000000,3638,5427,6565,15471,849,2741,27843,2.82000000,48595,9409,30020,9166,118.00000000,369.00000000,5455.00000000,143604.00000000,505.08000000,2.97631154,1731578843.90820313,357673.10316484,-81.3618421550242,29.5213914549563
122,1,1103,-81.36184216,-81.4863538742:-81.2373304367,29.76902399,29.6452077207:29.8928402519,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2346,St. Johns,Florida,12,109,12109,238439,362.00000000,190039,288.50000000,169794,10684,551,3920,149,9972,1576,3365,92425,97614,10106,12371,13207,12944,9871,18603,25701,30774,26669,16708,9408,3677,42.20000000,41.30000000,43.00000000,75338,2.49000000,7457,10388,17789,24462,1644,4555,52223,2.95000000,89830,14492,57862,17476,188.00000000,179.00000000,18473.00000000,370528.00000000,658.69000000,4.69416620,2277942204.72265625,570105.84561881,-81.3618421550242,29.7690239862139
123,1,1143,-81.11281872,-81.2373304367:-80.9883069992,25.31163843,25.1878221595:25.4354546907,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2298,Monroe,Florida,12,087,12087,77537,73.90000000,73090,69.70000000,65409,4194,296,809,70,15071,1011,1301,38962,34128,3189,2858,2937,3260,3758,8885,9887,12876,12971,7696,3609,1164,46.40000000,46.50000000,46.40000000,32629,2.18000000,5908,4142,4130,9910,798,1617,18219,2.70000000,52764,20135,18501,14128,28.00000000,17.00000000,130.00000000,386947.00000000,1049.19000000,32.93135874,3345708196.86718750,3844697.32121199,-81.1128187180461,25.311638425013
124,1,1144,-81.11281872,-81.2373304367:-80.9883069992,25.55927096,25.4354546907:25.6830872218,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2298,Monroe,Florida,12,087,12087,77537,73.90000000,73090,69.70000000,65409,4194,296,809,70,15071,1011,1301,38962,34128,3189,2858,2937,3260,3758,8885,9887,12876,12971,7696,3609,1164,46.40000000,46.50000000,46.40000000,32629,2.18000000,5908,4142,4130,9910,798,1617,18219,2.70000000,52764,20135,18501,14128,28.00000000,17.00000000,130.00000000,386947.00000000,1049.19000000,32.93135874,3345708196.86718750,3844697.32121199,-81.1128187180461,25.5592709565142
125,1,1145,-81.11281872,-81.2373304367:-80.9883069992,25.80690349,25.6830872218:25.930719753,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2300,Collier,Florida,12,021,12021,368652,180.90000000,321520,157.70000000,269596,21087,1123,3507,125,83177,19920,6162,158494,163026,16836,17277,17451,17613,15516,32550,35557,40829,42940,46154,29290,9507,46.90000000,45.30000000,48.50000000,133179,2.38000000,14244,21364,21524,50628,3301,7504,89276,2.84000000,197298,64119,96159,37020,319.00000000,387.00000000,66948.00000000,635582.00000000,2038.27000000,13.57125310,6575313648.75781250,1594232.20616388,-81.1128187180461,25.8069034875714
126,1,1146,-81.11281872,-81.2373304367:-80.9883069992,26.05453602,25.930719753:26.1783522842,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2300,Collier,Florida,12,021,12021,368652,180.90000000,321520,157.70000000,269596,21087,1123,3507,125,83177,19920,6162,158494,163026,16836,17277,17451,17613,15516,32550,35557,40829,42940,46154,29290,9507,46.90000000,45.30000000,48.50000000,133179,2.38000000,14244,21364,21524,50628,3301,7504,89276,2.84000000,197298,64119,96159,37020,319.00000000,387.00000000,66948.00000000,635582.00000000,2038.27000000,13.57125310,6575313648.75781250,1594232.20616388,-81.1128187180461,26.0545360183292
127,1,1147,-81.11281872,-81.2373304367:-80.9883069992,26.30216855,26.1783522842:26.4259848154,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2301,Hendry,Florida,12,051,12051,39553,33.20000000,39140,32.90000000,23436,5261,672,279,24,19243,8421,1047,21198,17942,3131,2965,2863,3188,3004,5576,5266,5008,3648,2608,1409,474,32.80000000,32.40000000,33.40000000,12025,3.09000000,1272,1057,3098,2948,657,1354,8862,3.48000000,14564,2539,8324,3701,406.00000000,1221.00000000,262438.00000000,1231346.00000000,1189.65000000,2.77642536,3866420682.32031250,328050.12653486,-81.1128187180461,26.3021685501017
128,1,1148,-81.11281872,-81.2373304367:-80.9883069992,26.54980108,26.4259848154:26.6736173466,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2301,Hendry,Florida,12,051,12051,39553,33.20000000,39140,32.90000000,23436,5261,672,279,24,19243,8421,1047,21198,17942,3131,2965,2863,3188,3004,5576,5266,5008,3648,2608,1409,474,32.80000000,32.40000000,33.40000000,12025,3.09000000,1272,1057,3098,2948,657,1354,8862,3.48000000,14564,2539,8324,3701,406.00000000,1221.00000000,262438.00000000,1231346.00000000,1189.65000000,2.77642536,3866420682.32031250,328050.12653486,-81.1128187180461,26.5498010810303
129,1,1149,-81.11281872,-81.2373304367:-80.9883069992,26.79743361,26.6736173466:26.9212498778,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2306,Glades,Florida,12,043,12043,13588,13.80000000,12884,13.10000000,9153,1588,589,51,2,2720,1280,221,7443,5441,718,645,661,687,718,1674,1662,1669,1683,1728,853,186,43.10000000,41.40000000,45.80000000,4533,2.52000000,641,528,738,1620,148,283,3039,2.96000000,6979,2446,3524,1009,331.00000000,1338.00000000,56473.00000000,321806.00000000,986.29000000,2.30624537,3228018047.88671875,269487.81911806,-81.1128187180461,26.7974336122037
130,1,1150,-81.11281872,-81.2373304367:-80.9883069992,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2306,Glades,Florida,12,043,12043,13588,13.80000000,12884,13.10000000,9153,1588,589,51,2,2720,1280,221,7443,5441,718,645,661,687,718,1674,1662,1669,1683,1728,853,186,43.10000000,41.40000000,45.80000000,4533,2.52000000,641,528,738,1620,148,283,3039,2.96000000,6979,2446,3524,1009,331.00000000,1338.00000000,56473.00000000,321806.00000000,986.29000000,2.30624537,3228018047.88671875,269487.81911806,-81.1128187180461,27.0450661432746
131,1,1151,-81.11281872,-81.2373304367:-80.9883069992,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2308,Highlands,Florida,12,055,12055,102012,92.20000000,98786,89.30000000,79972,9263,471,1439,45,17157,5401,2195,48273,50513,4988,4858,4957,5211,4451,8612,8856,11709,13322,16367,11294,4161,51.50000000,49.70000000,53.20000000,42604,2.28000000,4963,7187,5501,16626,983,2668,28027,2.74000000,55386,12782,32830,9774,969.00000000,506.00000000,84007.00000000,282121.00000000,1106.38000000,2.89179818,3646034896.15625000,340384.75126863,-81.1128187180461,27.2926986745012
132,1,1152,-81.11281872,-81.2373304367:-80.9883069992,27.54033121,27.4165149401:27.6641474713,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2312,Okeechobee,Florida,12,093,12093,39837,44.70000000,39996,44.80000000,31009,3203,380,351,29,9561,4273,751,21430,18566,2659,2543,2591,2899,2537,5058,4968,5401,4549,3902,2227,662,38.50000000,37.50000000,39.80000000,14013,2.68000000,1715,1636,2818,4150,575,1182,9632,3.13000000,18509,4496,10184,3829,678.00000000,652.00000000,52142.00000000,378876.00000000,891.79000000,2.65674175,2941104176.56640625,315459.83760906,-81.1128187180461,27.5403312055529
133,1,1153,-81.11281872,-81.2373304367:-80.9883069992,27.78796374,27.6641474713:27.9117800025,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.1128187180461,27.7879637366943
134,1,1154,-81.11281872,-81.2373304367:-80.9883069992,28.03559627,27.9117800025:28.1594125337,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.1128187180461,28.0355962683452
135,1,1155,-81.11281872,-81.2373304367:-80.9883069992,28.28322880,28.1594125337:28.4070450648,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.1128187180461,28.2832287990415
136,1,1156,-81.11281872,-81.2373304367:-80.9883069992,28.53086133,28.4070450648:28.654677596,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2326,Orange,Florida,12,095,12095,1332714,1328.20000000,1145956,1142.10000000,728795,238241,4532,56581,1266,308244,77216,39325,564326,581630,74185,73754,74975,88367,105821,177117,164468,162059,114291,62011,35392,13516,33.70000000,32.70000000,34.70000000,421847,2.64000000,50043,54789,88385,95101,13126,43903,273454,3.19000000,487839,65992,243950,177897,662.00000000,200.00000000,13790.00000000,395193.00000000,1003.37000000,2.82596616,3378189025.88281250,329193.04601973,-81.1128187180461,28.5308613305037
137,1,1157,-81.11281872,-81.2373304367:-80.9883069992,28.77849386,28.654677596:28.9023101272,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2327,Seminole,Florida,12,117,12117,457650,1326.00000000,422718,1224.80000000,330664,47107,1386,15692,258,72457,15421,12190,204799,217919,23363,25722,28998,30877,30888,54808,58859,67310,51216,27633,16146,6898,38.00000000,36.50000000,39.40000000,164706,2.55000000,17464,23199,36009,44014,4479,13981,110426,3.05000000,181307,16601,109499,55207,312.00000000,70.00000000,2419.00000000,88040.00000000,345.14000000,1.58475404,1166462408.50585938,185828.93611052,-81.1128187180461,28.7784938615871
138,1,1158,-81.11281872,-81.2373304367:-80.9883069992,29.02612639,28.9023101272:29.1499426584,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2353,Volusia,Florida,12,127,12127,528719,433.30000000,494593,405.40000000,408256,51791,1778,7567,204,55217,14487,10510,241715,252878,24337,24819,26923,31095,30798,50842,56611,74193,70686,53767,35872,14650,45.30000000,43.50000000,46.70000000,208236,2.31000000,26605,34834,30687,64711,5417,15076,130386,2.84000000,254226,45990,150443,57793,1363.00000000,78.00000000,23360.00000000,81802.00000000,1220.16000000,10.94850484,4150939512.52734375,1312050.22080348,-81.1128187180461,29.026126392505
139,1,1159,-81.11281872,-81.2373304367:-80.9883069992,29.27375892,29.1499426584:29.3975751896,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2353,Volusia,Florida,12,127,12127,528719,433.30000000,494593,405.40000000,408256,51791,1778,7567,204,55217,14487,10510,241715,252878,24337,24819,26923,31095,30798,50842,56611,74193,70686,53767,35872,14650,45.30000000,43.50000000,46.70000000,208236,2.31000000,26605,34834,30687,64711,5417,15076,130386,2.84000000,254226,45990,150443,57793,1363.00000000,78.00000000,23360.00000000,81802.00000000,1220.16000000,10.94850484,4150939512.52734375,1312050.22080348,-81.1128187180461,29.2737589242642
140,1,1188,-80.86379528,-80.9883069992:-80.7392835617,25.31163843,25.1878221595:25.4354546907,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2298,Monroe,Florida,12,087,12087,77537,73.90000000,73090,69.70000000,65409,4194,296,809,70,15071,1011,1301,38962,34128,3189,2858,2937,3260,3758,8885,9887,12876,12971,7696,3609,1164,46.40000000,46.50000000,46.40000000,32629,2.18000000,5908,4142,4130,9910,798,1617,18219,2.70000000,52764,20135,18501,14128,28.00000000,17.00000000,130.00000000,386947.00000000,1049.19000000,32.93135874,3345708196.86718750,3844697.32121199,-80.8637952801696,25.311638425013
141,1,1189,-80.86379528,-80.9883069992:-80.7392835617,25.55927096,25.4354546907:25.6830872218,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.8637952801696,25.5592709565142
142,1,1190,-80.86379528,-80.9883069992:-80.7392835617,25.80690349,25.6830872218:25.930719753,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.8637952801696,25.8069034875714
143,1,1191,-80.86379528,-80.9883069992:-80.7392835617,26.05453602,25.930719753:26.1783522842,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.8637952801696,26.0545360183292
144,1,1192,-80.86379528,-80.9883069992:-80.7392835617,26.30216855,26.1783522842:26.4259848154,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.8637952801696,26.3021685501017
145,1,1193,-80.86379528,-80.9883069992:-80.7392835617,26.54980108,26.4259848154:26.6736173466,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.8637952801696,26.5498010810303
146,1,1194,-80.86379528,-80.9883069992:-80.7392835617,26.79743361,26.6736173466:26.9212498778,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.8637952801696,26.7974336122037
147,1,1195,-80.86379528,-80.9883069992:-80.7392835617,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2312,Okeechobee,Florida,12,093,12093,39837,44.70000000,39996,44.80000000,31009,3203,380,351,29,9561,4273,751,21430,18566,2659,2543,2591,2899,2537,5058,4968,5401,4549,3902,2227,662,38.50000000,37.50000000,39.80000000,14013,2.68000000,1715,1636,2818,4150,575,1182,9632,3.13000000,18509,4496,10184,3829,678.00000000,652.00000000,52142.00000000,378876.00000000,891.79000000,2.65674175,2941104176.56640625,315459.83760906,-80.8637952801696,27.0450661432746
148,1,1196,-80.86379528,-80.9883069992:-80.7392835617,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2312,Okeechobee,Florida,12,093,12093,39837,44.70000000,39996,44.80000000,31009,3203,380,351,29,9561,4273,751,21430,18566,2659,2543,2591,2899,2537,5058,4968,5401,4549,3902,2227,662,38.50000000,37.50000000,39.80000000,14013,2.68000000,1715,1636,2818,4150,575,1182,9632,3.13000000,18509,4496,10184,3829,678.00000000,652.00000000,52142.00000000,378876.00000000,891.79000000,2.65674175,2941104176.56640625,315459.83760906,-80.8637952801696,27.2926986745012
149,1,1197,-80.86379528,-80.9883069992:-80.7392835617,27.54033121,27.4165149401:27.6641474713,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2312,Okeechobee,Florida,12,093,12093,39837,44.70000000,39996,44.80000000,31009,3203,380,351,29,9561,4273,751,21430,18566,2659,2543,2591,2899,2537,5058,4968,5401,4549,3902,2227,662,38.50000000,37.50000000,39.80000000,14013,2.68000000,1715,1636,2818,4150,575,1182,9632,3.13000000,18509,4496,10184,3829,678.00000000,652.00000000,52142.00000000,378876.00000000,891.79000000,2.65674175,2941104176.56640625,315459.83760906,-80.8637952801696,27.5403312055529
150,1,1198,-80.86379528,-80.9883069992:-80.7392835617,27.78796374,27.6641474713:27.9117800025,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2351,Indian River,Florida,12,061,12061,149718,290.10000000,138028,267.50000000,116346,12397,408,1666,51,15465,4909,2251,66748,71280,6508,7024,7463,8012,6037,12455,14215,18977,19833,18036,13790,5678,49.00000000,47.10000000,50.60000000,60176,2.26000000,6935,10974,8912,21541,1344,3716,38682,2.77000000,76346,16170,45026,15150,461.00000000,352.00000000,54783.00000000,314418.00000000,516.03000000,3.54511016,1711235443.05078125,419365.65599304,-80.8637952801696,27.7879637366943
151,1,1199,-80.86379528,-80.9883069992:-80.7392835617,28.03559627,27.9117800025:28.1594125337,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2352,Brevard,Florida,12,009,12009,578927,545.30000000,543376,511.90000000,450927,54799,2118,11349,514,43943,9299,14370,266242,277134,26809,28563,31269,34491,29335,54795,62148,90602,74652,57686,38925,14101,45.50000000,44.10000000,46.60000000,229692,2.33000000,29518,35809,37258,73627,5655,16565,148392,2.84000000,269864,40172,168841,60851,513.00000000,286.00000000,19337.00000000,89650.00000000,1061.59000000,10.32733280,3557703596.79296875,1239954.83945471,-80.8637952801696,28.0355962683452
